value
1151595150470262784
29782934
24662501
1975336484
2868376075
396845116
2723400012
1103657149861896193
259239864
891352322621788161
4624904663
1024366566065025025
1484406072
723911271138103297
500100748
22133128
1097330796334002176
914567577363451905
21913739
341967406
928052875
86845266
3076695624
1041133416287272960
864518794374520832
1009699153319026688
84288932
1045819311506567168
3321060137
606690028
245402039
2533823653
847659549754400769
1162049304950956032
174461368
109749172
1089576061757739008
3387970999
4585161260
550542963
3011523719
1061784696311500800
960583152182939650
69168988
2332044398
1869306330
1135267581424807936
1050913631137923075
1895253750
1157598313581043712
962541760391057408
349381985
231759855
2256104870
748722115478712320
1162063502539931651
60851318
432889468
75706194
200254524
2902763255
973984975
25612952
370992785
26831571
2462492060
2339571079
746212346666704896
900796007189020672
830957763270414336
941784037886017536
774769254935572481
1168020215948558336
201719015
2344318371
1146658112872636416
856252670935539713
584073242
366509067
1057362337143746560
195736377
627308434
463916951
937395989001973760
3073622657
2745136697
717066528
937728944647925760
1122484099665539078
109240486
125219527
1000660330047918080
702828364105654272
86517399
2450667962
2680411430
543508030
312153418
2245197086
266348240
352127514
1153697295726256129
3365238508
3140761562
1105338278549602305
4055163435
611422635
497016413
1143664356057464833
1136796261015625729
3023864782
779470616562765824
2314644361
88700034
512754415
1105823985105756160
311495504
958708111
2307744021
208129862
199819724
1111037992997715968
4344578961
2235510484
1021266048
805592357508935680
2570758929
1090739168790106112
1290507268098871296
1364567106
41107798
1279307373761515520
618667430
1106755190110052353
1112648349981790208
802166920539754496
1182255697645445120
1289452899458674689
1022564219596795905
1141949705636593664
4444616892
976630494304653313
1260695234666803200
803379468177965056
16045052
2558054892
1238226830911471626
1270268688390926341
982376132547788800
1029820163388891136
1212022842826444800
867574635767791616
1308573193343467520
1232438387539415043
716146687551492096
3415509268
716374235602665472
1279156395754106880
960644725874323456
942226630730170368
1163623901454163968
1102277847736037376
1188117771567038464
857682537229017090
1236868495985586178
2185463766
1048280319193960448
1021967648479997954
1299784312452194306
267723573
234192154
1281286042985865218
861610580771090432
3038654780
275336261
1241489609248452608
2521756076
1258432374205034497
1085623344529997824
1113348995861176320
1304618202249351169
592211454
1298763726531817473
508341806
1291871455026831362
2290404470
19474319
1153193930361434113
810736708845240320
803511831562072064
21887758
1208181825530712065
1097453974330912770
3329789741
1155619272300871680
1259910770160054272
1160891631094181889
983598320248606720
318623052
1302603251750252544
2957887285
838064761174700033
1134632458077388800
3112527951
24271884
1243704961093033985
456839472
3587540772
3020237961
1227396847494287361
50030337
1021725865128878080
1119602128492945408
1196095584341569536
852645487102443520
777680279674687488
2229056054
598529995
1221681338148745216
1203213743141732353
1278579966284894208
458594372
1257563821276712960
1106626057225060353
984359242776756225
1282769426698338306
795379712159809536
19265877
404866603
750091408787271684
23663861
553635241
1266904167844646913
913552765
22486550
1287842980452163585
227750246
1002320148257050624
1243353803987931137
270902135
233025412
309859992
32497528
1262633352672182272
1112440010949697538
624277646
2514550226
1017379533710905345
735548271435862016
1006221282550173697
2264607157
1673431662
524304934
1186798263049097216
1187065324354658304
101829285
956299303030591488
17104012
1468748184
1264457681256972288
1291955217026576391
2584419380
243436325
2906331257
1257568679425830917
996081470195322880
132294851
734224928
861604408483758080
933761362588848130
1078031077984423936
1160609830505209856
1105277368132878336
872252910926573569
973545773517492224
885162176
34006062
915612322420396032
1253717737198714886
1151189632865964032
3015154277
1284486091781935106
938324481273225216
1276393604915892225
1594203542
1078796515970187264
1238548964217102343
1279946794223329280
1141105630704541697
854054272085798918
831376890
982306708025434113
49419956
1109492199576743937
1115683066821742592
1024286413729275904
1201246540494303233
1866741954
1191399208747749377
257223601
3314383418
1287135279514517505
56819481
1195115739113574400
1251304081169149954
3699356775
1166422866902036481
2890028915
4779254083
39171482
1170916860163973120
111850139
1282374447824023555
900125884870520832
357124244
17398855
2243532878
1151250071272480768
1283320014108372992
37102983
1265775815603740672
1033846004515328000
1216371606890565633
1202744528945451008
2587641541
708828238605324288
1272622901397614592
1369799617
913028905463947265
1279531322839449601
622402996
1856017856
1166099181632667648
795553194063564800
1724085582
899077555357192192
1194004526262628361
141535832
957329212964311040
2155781299
1251504222723543042
1049516435855134720
1038399355
3778725613
868673639369015297
1141111432244629505
1080204433965883395
3245282938
2428080718
48885640
768001130
1240022208002560001
1205970198957830144
1269698910601256965
1280844648592936960
89312102
1051532021284175872
349978351
1873049047
3330202817
635891520
1183541057893650432
2796450169
1603963926
920793426777595904
889908146814189569
436605701
24882969
716038615
1094931
882086551
903135332
1008854042888548359
1101889322620473344
2714067050
1647307724
2322919532
770166005792321536
1278192064702771201
1183384570709696513
1248843066682662912
3051971884
4927925285
1178021784106524672
970015621139353600
4883634713
297021214
1095410398348615683
86620238
1274755416963067908
981635833672404992
3921331673
21791580
362356760
1225710161660002304
287848642
1306394683
18392870
37490786
1226620881935511553
1120197235042603008
4894497017
597888576
3348789858
1041815104088440832
983447772845060096
70941813
906231294895554567
1131957952724766720
1204396726875873281
388322457
1236454912533413888
3158693664
40252833
1138685287947677697
710505351322275840
1177892718317572102
1027003772285935617
1264337484235902979
139960190
1155904860933541890
1251182148016537602
1266666468793409537
1249745767960653829
1128234732263620608
229682397
1169709301440622598
1269533932443168768
1631414832
739266965856886784
1231062983129927682
1027303401124782081
824086949363204096
1262607120660389889
1267991154903171073
1075858345628721152
1242004615
114301936
2264812326
1131500887564677120
1091960619740344320
613717776
743889054907826176
594272236
722798056782094336
2590061059
265104593
1254460872468168705
1094134500714577920
744260002593017856
1070054940511428608
1244729192044003328
44655924
378016563
1020808570168803328
1215334101420531717
1256112723211010053
110671584
1108578405010849798
713993413
85171899
1079089676886175744
19230601
240844134
300883126
1231181989925081090
1211695706357940224
2890920183
234364335
3093066862
997598822
1253186104292831232
32684913
391028106
512748332
2945579170
628940369
813563953582194688
373143817
1176516268880551936
23049928
463682019
3350476774
1154069402578542597
977755111199068161
864912463
1257780419216330752
17227307
3292095186
294953168
996876546076897281
164650525
1237566164680601602
208428580
1073507082652016640
855853465746251784
58984122
1166100890895474689
2885165377
1596860209
1246011968525193217
1656326581
388397429
912391101922897920
340636902
1234588284719968259
25817545
873395510798831616
1204101358317535232
65191157
1101775536
1125079074047762439
1250891601926389763
1182433569794351105
796929132
1251258539487760384
1076521068884561920
937466712311697408
2268212358
1249888393346969600
1248599690309861376
1186127961512128512
2314854643
165335169
449813201
17886066
26999982
2943091175
1130258095731556353
1979245112
176168862
840274124740018176
1073257415024566272
1062572241974710272
278172952
1017150722780090368
457599527
279023285
18997172
599277045
420415726
1130138892550758400
1238921564856430595
4892418921
4113954254
782634752100618240
1242238953643741189
780440656334336000
2183239617
900097396000124929
2252267485
15612072
94023830
80460488
17309910
180806657
944714947925245959
9328692
1231762964815937537
1163607097788911616
562299436
1240716701529976834
2561861559
612175993
127217519
975807393648054273
175309395
3397608064
23616277
1239290977325465600
1102346268762914817
1072928359808684034
35120379
1031341912672923649
1120364054260768768
995018799790350337
989579813965975560
67123049
965126693735157760
714534759922319360
394407387
1852659055
1267298961255206918
983997978
2906842505
1370889272
2914920391
85855897
1382837492622139393
1289319316794544129
1377093906211381250
1205998510136582149
101345090
2154623181
187485308
628713
1369584024709177348
1044622662432174081
787137063174803456
356884570
960520651395289089
1692048133
1306326520600776704
858522360
1275807891979714566
1230985452405964800
2835378865
3187063920
1276722780755636224
1377000579457814532
1075733078277013505
536747970
1313163343159590920
1142103917947310082
909234406237274113
15315175
1018961952952016896
1318600009311428608
1374898999165997057
831050677
119383131
1156297162411712513
1201207366424752129
167577647
1238357675731308544
290242610
1232343785557852166
1178659474946564096
1260414156655808512
1265222072
1137632407056723968
1224188215663431680
1061138816147353600
15392654
719707286499774464
2802283326
1297569280653815809
4904149192
1355127179122716672
1014872208479522822
2164538066
1290539876626993158
233979612
116076927
1205964756814680064
1289237781785370625
794584858215456772
1297003125463748608
920098910290395136
1304177809481441281
1269348572190801920
830664130763698177
793504856040411140
700648776222912513
86174659
1256375148250202112
832196623
1359950001577754624
994275123539492866
403818869
3040650524
340778512
865039509502779392
203647465
1313528680283504650
1014451754287562753
1291936871958945792
1008488974397009920
1318940374342246400
738075727359152129
4669157509
2335426560
1264305687624114180
1680622466
1132818130940702720
1197197555395809280
840551197278900224
339010237
1188585410571714562
935583209638653952
1225872183580352512
1346546233981198337
890005525
1251869518038786048
1362063594528141312
1002917684512772096
1305886570818359299
358501094
278157911
1354066209164177408
893089992347574272
1288373516128129024
1320809095318937600
2216577059
830586451662299136
1111274479936786432
1972242469
410250414
950486778397552642
1097993747248361472
1143394197199679488
215786302
1345320991925260290
1255206509371371521
1108732297602174976
17214719
907798933828546560
734139734
1341112484476968960
2969653462
1356770427226488833
406590901
1360688514590007299
4014994634
1010308004464324609
1277987707382370304
385890132
59498083
745860451230191617
2466711457
768260893
1256654380209713158
782328790957588480
958716163
1704266071
425304914
1265132042687299584
633277080
1099563904231825409
4717709716
119555110
1317000785721356288
766071977056595968
1301873268186644481
51626919
328947840
1184554253064507397
886388962247430145
1325637733293961217
1305013483252056067
1204171130963025920
705400065515335680
50297021
1123037760280043520
394627956
1044196897626492928
1051818746212491266
402891773
1285207498857811981
853681189730779137
1340746676781404163
1074872201806049281
981750630212501505
16691308
572117986
1025191405805821953
1189296816317181952
823971906353102848
77667408
236613580
1302283139537137664
1352429759314206723
301744230
1219040949344534529
164539356
29709948
2252683155
355999531
147288648
3221536382
308214188
835722666514530304
24978525
898011007
1309884595182026752
2259968813
1344288867608887296
1298253497515667462
1142990903763771392
397096461
1243603968686723072
1215847451028000768
1056193822680481793
1332957541
1258212931373871104
1534866992
1346846285064794113
982512734
872295832942510081
29435912
1315021304790159360
1015282764529184769
35311959
17421082
1613708857
2239823071
965349498
1217166989409603589
872178495849283584
1522416782
1349378019685789696
815949177939226626
1143602838016315395
4711200768
1298072831704461313
1242275319026864128
347779893
1298786119237197824
2827736428
1246195943273365515
841347861518417920
4751068626
1264687844473307136
1078187930806476800
939948532621983744
1327884400130990082
1113172243717259265
117685747
1105918281943302145
995667282
1226039256532975616
1266351335374573569
96221040
1338155380061433871
1263664691932549120
1293844826669154305
2365518396
1320341019548762113
1160015924151443458
1319804611637760005
1152646253659996160
2557244006
2153998923
832261006772621314
741490634205192192
1684341278
376084387
340073833
316762601
955478040158588928
619552739
2426269952
761947639
1286232362997743621
1335393383771234305
2932845300
277338158
757980198046359552
1315765779501993985
15910970
276423195
1153968340584542209
1181281732806500353
402515534
1184655394528006145
1332221738831261697
712374288204976128
3012015222
298895591
1651409479
1012932571351658496
3247945678
876857485
1236506929842831360
1232101663143604226
234648863
39946563
1277226711432622080
33273165
1338315365223460865
1266447405349834753
1038252555829235713
3248283290
1302760490200903686
1329397399551434752
1280915982173851658
1293822160750825472
916541810788282368
141725173
3392718047
416842443
1284714368777752586
14346958
1114269485995835392
1199114976889360384
1267272673178116102
1336065964673208320
816960412319027201
974426493622272000
1090965427075932160
1320888218049531904
829565206527242240
1199656652
1326770917922451456
2768368432
1933068804
22637298
1085409054732795904
199549055
190405689
3164927912
1217925224852860929
1004212156726996992
4843828995
995299793059696640
2293609104
1245774448403386368
3245112290
1308127254480855046
102967213
786904742106632192
1322346897827368961
888191919037263872
1274907244438540290
827207231091269632
2730560946
1331070233331712001
1311131458774405120
2348406841
1023067998565720064
324079926
1580264160
1315410957066211329
1292675628559470599
1086958485378646017
1148935715381624833
1184161149811642373
889253001399083009
1019991311775133696
730173627392348160
4538158539
1324409646451511297
612461899
128625240
1110922510495899654
193131468
190856412
1266920950102196226
2953922231
21178445
2178799824
2940020524
1296476397318348802
1169611155796582400
1158060626343866371
1324791349854441472
1318537048131883010
1089765937757093888
952314738
1323432787681202176
1232498940869849088
3052660718
826926855794089986
1232941912002375680
1326252797021442048
1171854625886154752
3292301876
428581384
988626327971348480
2904288418
122411699
1060142310514540547
490011604
132660956
1200407927082954753
177455611
2743609020
1032804540939161600
1066827882683490304
2769808488
799396
111678730
273050244
1174687096671481856
928702705677340673
1219098558730817536
1429853858
56808237
1317985816342274048
1268358542974750721
989594469019340801
807482604819660800
1680023300
14203470
2779071178
1203876929004134400
933277569603874817
74129942
1550018484
1054888051510571008
48945530
43283703
498128347
1291376174652960768
1110902021966782464
869710690860355584
44310725
185413136
2573920958
1303696547520090112
1290145238
794566982792335360
1084307925382975488
314146142
1211202262543949825
1177553025549963269
1293116969999306754
52481705
3957294279
2721235869
41002648
1309902034792075265
1254554007995133964
2771823107
1133381030163955715
822174593121222656
1591341
115964984
1316192643123228674
1150144591154147331
1205384798597869568
1268343339486773249
4706325095
1279415326711484417
281573788
1154314569445257218
390622544
2316295345
44541031
1148358921503027201
925242499299385346
988686726792015872
745307229654515712
4056182423
1369402327
788812952467939328
1509586946
1265103402620551168
65362133
1181276132282253312
2739509362
1011598351752720385
1168490246805364737
2472606763
589534432
1025014964455702529
2433788996
2516004919
2844390070
1213311826944937984
1400596445162577924
3083329999
1377788685953818626
1318798671933157376
1176518313016299521
853090268630986753
1475588099744878592
48977318
1196307184860172289
2321318914
879446828634304513
248014699
903153738726072320
1357617586003976192
1237952469063233536
32952594
611075209
1306887529
214913860
1230232500133416961
1854961591
872756668089548800
1347028502525206528
140207849
1444280790309818368
903427985088417792
1469289704482914308
1368665073925976066
269781951
1364355227567026176
2314449709
2776576010
1326338729779163138
2984705476
1339809933492150272
1349582360283475969
1367754782346215426
1364963149691109387
858162224300310528
2235294655
4064189773
1099086204455346177
1427552049215033344
69758605
263195324
1110872680830513152
470725332
321115478
825418022735056896
260173806
17444049
1260246702633521152
1411786112712937472
725361567034925056
1176215028778840066
1314714347579617280
204463306
1397398421754064899
838233524566028288
954584445339791360
824019949698121732
1068633641461309440
1249109023623806976
1450152710565662722
969954225093599232
1223659413984239618
3256241720
1330340015440867329
913130001679175680
1450126135673643014
1119647743176261633
1149506945612689408
900872656660070402
1434950422914084866
4870521774
114638370
827193222103392256
1162897386030686208
1082402159327621121
148729900
1457792127870676995
962262676641546240
1455984326827339777
926400629853040645
1445054424867430407
2167226598
794494374780379137
2865444444
1439030429781221379
1404092181128880135
56205379
1217012622295367680
950776876733255680
1265953506537672704
2793940507
1353965286169440256
1307447137307955200
1433862409664532482
143104941
1324342779779186689
1440676141489016835
1415454492687048705
1437583099391451139
925098973114888192
386861642
1107494435439312896
186298945
3190130040
2944576267
1248680980849647616
1697924544
1301734402871812096
812011352327852033
148153774
2286264841
1448114150853521412
729451946042626048
1411709643080966149
476172224
1397310599885959171
2466640063
1312885434083684352
1306356562399817730
1058800764
946353358012641281
2511985165
1092202371474550784
1268205248658780161
337711451
1902204686
392167165
2540420030
3307778432
941458103001894918
1440689215067475985
120647037
2773676009
2468462461
203132075
1010344996854104066
1367113721772990467
1287041115246518272
3161002688
274082138
28508581
1413101026027216902
1196110109828689932
20458503
2389098252
220157030
18114201
1031628890203189248
1403696832774017025
132340252
1440339737361797128
247780605
1437153273115553800
541255802
2884663138
1021591042217439232
1435292983356653576
1194033060271943680
822382008
1439536731657674756
822877006853509120
381578118
1356283103988260864
1431258035377242113
4797592349
1174279447459061760
878662825916465153
1251374603735371778
1255458171478585344
832840927886454784
1354784214508593155
2718879605
1279028938711404544
320444786
125845760
1215435153415331842
706336568030707712
195792263
752066757137948672
2431272546
1421989938
2322646396
1142816657204797440
990993688850587648
3957221463
1263113010962477057
1281893304741896192
779385987319431168
930568183815266305
1240129993566535683
899663143743258624
1329049623013584902
1363546779728236548
1133016751799771138
1141190765021761536
972228222405529601
384556450
101313590
1391994623124455424
1045101468594962432
2945579970
959221968942845952
396158546
1067647110487658496
1329080186487226372
1316287283226570752
1414902295855353860
1374609836063682560
1433169989050187779
1207916966
37347473
1284319513073328129
2768357259
705157683842818048
185771058
1432509241911300103
1409058576727937024
1357555144314023939
902656736502444032
894279260210417664
1349931966498541568
1126914596336545793
795191569783590912
1396024034530234370
725463215124029444
1310958270849470469
1270165887237197825
185381467
540883868
755126911219687424
432876299
1335677623
218930801
595741867
1105293475199762433
1359970195083825156
1371716667911376898
1385028108
2826691407
1409902834099929094
172477861
3348250847
3074944680
4441032407
812089328935567361
1425330974511017985
1217238844468273152
4516377801
1371296426286669829
2387712954
230128180
2203761967
1217362320545857536
1081654030156197889
2248623183
948141672541679617
27150189
1399109419686838272
743525531715411968
1386402792802291718
788603842703290368
4862238567
1175036991664058373
1262412887391338497
1352361985892089858
897282709587931137
825032710406148096
965628856584503297
1146619535820087296
1390325656030892034
2942207270
1375629989073260544
1336242420082569216
1325210828832792577
1195806663413911552
1411585233460203523
2957176989
1101322339688472576
1404633600562286597
816773568801439744
1356345575764086784
1004739871381053440
1339265082795102209
2441165636
1415472059031904256
1214053758289600512
1262001738283802625
1400231158257012742
720562590078730240
1070191346823061506
1414703407886180357
1472266136
970190056211165184
1388200929556504577
40658194
185900533
1266082862522150913
595147669
855638575123189760
439673207
1335169992
1102525861624991745
1305654949917995008
987826065656561664
825835572128268289
910362746050531329
896585936
333796336
884954873036513281
1375907108756013059
1204680937579008000
1104345799
1402391815333060611
1287384938451480576
1352334583770079239
1543823636
22384879
3226420962
813525180207288320
1405829804960751621
16311261
1061791797221974017
1403859460775415814
370791645
1381750504254889986
1405377384317165570
1126006216746991616
4208779695
1002243367051382784
132340299
1096687857215762434
3275234432
1352639795038715907
700830066
1249846829392564225
1245004397870014464
1408225900144074760
2834117739
1120641271046049792
1363090555178205185
1398369842223366148
1065684125452050432
1034660348618403841
1104477066790141952
145689950
991896712607338496
1394791927883747328
1292600673071243266
884641434753564672
803094039339749379
1255053221523083268
126786056
1325224490381545479
1289913025026093056
1481512794
455412040
27374620
1401883454103511049
2243938871
1394770332871970824
1253471642015141888
1387945336778358788
2431157826
1360001877413355520
952591876984582149
4913875311
1709733055
1347986163383103489
337577246
1314177318819160064
1300920092398514177
15725199
2498304933
2171371058
762831721
1209453925
1271221218109272070
251992181
1303674485514608641
2846662750
1390661881711538182
273251454
821711643407065089
1259977922858885123
6035332
1204688474588274688
1348412645234384898
1342592141093203969
3076601716
103020494
1311557710446555136
1739062375
817346308537286658
33773872
186201264
4518323121
386520033
1164000462229639170
1372050594655965186
1225904696055009281
1031728168904925184
721891277575315457
97825434
952351882046881792
1387404388420005891
48535067
465701132
2938204359
952582028456812545
1020656314496815105
1377628495195570189
414076114
620443921
3282722508
21444754
2853054577
1090131497800093696
1707798198
1283909587737993217
2418642043
2482376614
443480848
822789494789181440
1356189974010458115
3358071802
179973628
15728310
55343141
704697973263900672
1356250660551979009
1053706343884963840
1355998073097510915
246726961
